candidate_id,block_id,x,y,h,right_endpoint,p_star,post_P0_flag,finite_zone_flag,E_theta,E_theta_sign,Q_R2Q,D_start,D_end,DeltaD,DeltaD_sign,Q_delta_D,bridge_excursion_raw,bridge_excursion_argmax,bridge_path_n_samples,Q_exc,Q_formula_sum,formula_residual,abs_formula_residual,positive_harmless_flag,near_forbidden_flag,forbidden_flag,threshold_relevant_flag,primitive_available_flag,instrumentation_gap_flag
hexc_00922,923,3291647,3291646,1,3291647,3291647,False,True,14.006898605381958,positive,0.0684103219780649,-899.1438409689241,-913.827389509306,-14.683548540381937,negative,0.06520022985669274,0.0,3291646,2,0.0,0.06520022985669274,0.00321009212137216,0.00321009212137216,True,False,False,False,True,False
hexc_00923,924,109683781,109683780,1,109683781,109683781,False,True,17.51311206563655,positive,0.0551290948259741,-5240.586356488094,-5258.77611848873,-18.18976200063662,negative,0.05307233023999476,0.0,109683780,2,0.0,0.05307233023999476,0.002056764585979337,0.002056764585979337,True,False,False,False,True,False
hexc_00924,925,109773101,109773100,1,109773101,109773193,False,True,17.513926075241702,positive,0.0550956797823624,-5249.558984911824,-5267.749560922066,-18.190576010241784,negative,0.05307003346045481,0.0,109773100,2,0.0,0.05307003346045481,0.00202564632190759,0.00202564632190759,True,False,False,False,True,False
hexc_00925,926,111004819,111004818,1,111004819,111004819,False,True,17.525084172748645,positive,0.0553538355119092,-5265.987383504789,-5284.189117612538,-18.20173410774896,negative,0.05303864078647815,0.0,111004818,2,0.0,0.05303864078647815,0.002315194725431048,0.002315194725431048,True,False,False,False,True,False
hexc_00926,927,39639401,39639400,1,39639401,39639401,False,True,16.495334156312897,positive,0.0580108520218464,-3149.764016264374,-3166.9360003556867,-17.17198409131288,negative,0.05610169642804081,0.0,39639400,2,0.0,0.05610169642804081,0.0019091555938055907,0.0019091555938055907,True,False,False,False,True,False
hexc_00927,928,33489931,33489930,1,33489931,33489931,False,True,16.32675538445175,positive,0.0578008375393387,-2909.243512023882,-2926.2469173433337,-17.00340531945176,negative,0.05663715361877423,0.0,33489930,2,0.0,0.05663715361877423,0.0011636839205644706,0.0011636839205644706,True,False,False,False,True,False
hexc_00928,929,109769447,109769446,1,109769447,109769447,False,True,17.513892787844487,positive,0.0550907910074587,-5243.184779423147,-5261.375322145991,-18.19054272284393,negative,0.05307013198735424,0.0,109769446,2,0.0,0.05307013198735424,0.002020659020104461,0.002020659020104461,True,False,False,False,True,False
hexc_00929,930,604143751,604143750,1,604143751,604143751,True,False,19.219322725926347,positive,0.0499265506780113,-12331.410751996376,-12351.306724657305,-19.89597266092641,negative,0.04866670768256704,1.8189894035458565e-12,604143751,2,4.449354001873224e-15,0.04866670768257149,0.001259842995439811,0.001259842995439811,True,False,False,False,True,False
hexc_00930,931,40884761,40884760,1,40884761,40884761,False,True,16.526267959896458,positive,0.0572384388419331,-3201.5567243927694,-3218.759642287666,-17.202917894896473,negative,0.05600453837571349,0.0,40884760,2,0.0,0.05600453837571349,0.0012339004662196146,0.0012339004662196146,True,False,False,False,True,False
hexc_00931,932,108810703,108810702,1,108810703,108810703,False,True,17.50512026070956,positive,0.0547312475022079,-5233.364363273121,-5251.546133468831,-18.18177019570976,negative,0.05309484296421064,0.0,108810702,2,0.0,0.05309484296421064,0.0016364045379972589,0.0016364045379972589,True,False,False,False,True,False
hexc_00932,933,108532727,108532726,1,108532727,108532727,False,True,17.502562316799608,positive,0.0549057081271222,-5215.516092720909,-5233.695304972709,-18.17921225179998,negative,0.05310205266541876,0.0,108532726,2,0.0,0.05310205266541876,0.0018036554617034406,0.0018036554617034406,True,False,False,False,True,False
hexc_00933,934,7118443,7118442,1,7118443,7118443,False,True,14.778199579698969,positive,0.0639860467502799,-1332.294963280469,-1347.7498127951676,-15.454849514698935,negative,0.062079740132514584,2.2737367544323206e-13,7118443,2,9.13324886862577e-16,0.0620797401325155,0.0019063066177643986,0.0019063066177643986,True,False,False,False,True,False
hexc_00934,935,177978791,177978790,1,177978791,177978791,False,True,17.99717494947184,positive,0.0526763305513066,-6725.074560149183,-6743.748385033655,-18.6738248844722,negative,0.05174343276557034,0.0,177978790,2,0.0,0.05174343276557034,0.0009328977857362558,0.0009328977857362558,True,False,False,False,True,False
hexc_00935,936,39649187,39649186,1,39649187,39649187,False,True,16.495581001421293,positive,0.0585131648548839,-3145.09814893671,-3162.270379873132,-17.17223093642133,negative,0.056100919793884305,4.547473508864641e-13,39649187,2,1.485639504442834e-15,0.05610091979388579,0.0024122450609981097,0.0024122450609981097,True,False,False,False,True,False
hexc_00936,937,604698079,604698078,1,604698079,604698079,True,False,19.22023984845652,positive,0.0500423855703042,-12334.796781860608,-12354.693671644063,-19.89688978345657,negative,0.04866453619574192,1.8189894035458565e-12,604698079,2,4.44895039535924e-15,0.048664536195746365,0.0013778493745578366,0.0013778493745578366,True,False,False,False,True,False
hexc_00937,938,39693569,39693568,1,39693569,39693569,False,True,16.496699742611202,positive,0.0571426503152974,-3167.0698200093325,-3184.243169686944,-17.17334967761144,negative,0.0560974002341289,0.0,39693568,2,0.0,0.0560974002341289,0.0010452500811685,0.0010452500811685,True,False,False,False,True,False
hexc_00938,939,3269009,3269008,1,3269009,3269009,False,True,13.999997438838074,positive,0.0682460248436658,-897.5606810164605,-912.2373283902986,-14.676647373838025,negative,0.06522956615885349,0.0,3269008,2,0.0,0.06522956615885349,0.0030164586848123176,0.0030164586848123176,True,False,False,False,True,False
hexc_00939,940,3277531,3277530,1,3277531,3277531,False,True,14.002600953003942,positive,0.0659166392050288,-904.6311833814858,-919.3104342694896,-14.679250888003937,negative,0.0652184957312538,1.1368683772161603e-13,3277531,2,5.050996537368379e-16,0.0652184957312543,0.000698143473774504,0.000698143473774504,True,False,False,False,True,False
hexc_00940,941,178299293,178299292,1,178299293,178299293,False,True,17.99897411759836,positive,0.0537060290310206,-6683.619589648293,-6702.295213700892,-18.675624052598323,negative,0.05173861759602029,9.094947017729282e-13,178299293,2,2.5196479886351746e-15,0.05173861759602281,0.00196741143499779,0.00196741143499779,True,False,False,False,True,False
hexc_00941,942,178037383,178037382,1,178037383,178037383,False,True,17.99750410305984,positive,0.0532726980772996,-6683.55209272999,-6702.22624676805,-18.674154038059896,negative,0.051742551774632425,0.0,178037382,2,0.0,0.051742551774632425,0.0015301463026671722,0.0015301463026671722,True,False,False,False,True,False
hexc_00942,943,3291163,3291162,1,3291163,3291163,False,True,14.006751555717493,positive,0.0663088578637002,-906.043228020943,-920.7266295116606,-14.683401490717529,negative,0.06520085467794882,0.0,3291162,2,0.0,0.06520085467794882,0.001108003185751369,0.001108003185751369,True,False,False,False,True,False
hexc_00943,944,109489841,109489840,1,109489841,109489841,False,True,17.51134232666114,positive,0.0553662236802841,-5229.982538663635,-5248.170530925296,-18.18799226166084,negative,0.05307731390721209,0.0,109489840,2,0.0,0.05307731390721209,0.002288909773072008,0.002288909773072008,True,False,False,False,True,False
hexc_00944,945,180620701,180620700,1,180620701,180620701,False,True,18.011909815855688,positive,0.0532484287553092,-6731.588150247772,-6750.276709998629,-18.688559750856257,negative,0.051704023744314084,0.0,180620700,2,0.0,0.051704023744314084,0.0015444050109951132,0.0015444050109951132,True,False,False,False,True,False
hexc_00945,946,109592773,109592772,1,109592773,109592773,False,True,17.512281990523043,positive,0.053857183474842,-5311.853393753141,-5330.042325678664,-18.18893192552241,negative,0.05307466765359405,9.094947017729282e-13,109592773,2,2.6538737528380955e-15,0.053074667653596704,0.0007825158212452984,0.0007825158212452984,True,False,False,False,True,False
hexc_00946,947,33415721,33415720,1,33415721,33415721,False,True,16.32453703583054,positive,0.0578975849812232,-2905.3616242230246,-2922.362811193855,-17.00118697083053,negative,0.05664426788444039,0.0,33415720,2,0.0,0.05664426788444039,0.0012533170967828147,0.0012533170967828147,True,False,False,False,True,False
hexc_00947,948,33488537,33488536,1,33488537,33488537,False,True,16.32671375913419,positive,0.0578979058425053,-2896.723247255716,-2913.72661094985,-17.003363694133895,negative,0.056637287095127296,0.0,33488536,2,0.0,0.056637287095127296,0.0012606187473780048,0.0012606187473780048,True,False,False,False,True,False
hexc_00948,949,178912931,178912930,1,178912931,178912931,False,True,18.00240982647052,positive,0.0530418844504978,-6712.420776846168,-6731.099836607639,-18.679059761470853,negative,0.051729424990121606,0.0,178912930,2,0.0,0.051729424990121606,0.0013124594603761974,0.0013124594603761974,True,False,False,False,True,False
hexc_00949,950,604715537,604715536,1,604715537,604715537,True,False,19.22026871864579,positive,0.050292038029149,-12320.334970417896,-12340.23188907154,-19.89691865364512,negative,0.048664467842440495,1.8189894035458565e-12,604715537,2,4.4489376910821536e-15,0.04866446784244494,0.0016275701867040568,0.0016275701867040568,True,False,False,False,True,False
hexc_00950,951,179378933,179378932,1,179378933,179378933,False,True,18.00501107037019,positive,0.0528374174512601,-6722.743181197409,-6741.42484220278,-18.681661005370188,negative,0.05172246725622422,9.094947017729282e-13,179378933,2,2.518047507587109e-15,0.051722467256226735,0.001114950195033368,0.001114950195033368,True,False,False,False,True,False
hexc_00951,952,31034411,31034410,1,31034411,31034411,False,True,16.250607179077214,positive,0.0595614854614243,-2776.9663431845306,-2793.893600298608,-16.927257114077292,negative,0.0568823878652467,0.0,31034410,2,0.0,0.0568823878652467,0.0026790975961775987,0.0026790975961775987,True,False,False,False,True,False
hexc_00952,953,39646561,39646560,1,39646561,39646561,False,True,16.495514768361712,positive,0.058083894710532,-3148.848418780477,-3166.02058348384,-17.172164703361886,negative,0.0561011281769306,9.094947017729282e-13,39646561,2,2.97130150576841e-15,0.05610112817693357,0.0019827665335984263,0.0019827665335984263,True,False,False,False,True,False
hexc_00953,954,178037701,178037700,1,178037701,178037701,False,True,17.99750588919997,positive,0.0531012747989439,-6695.284524610594,-6713.958680434794,-18.67415582419926,negative,0.05174254699404637,0.0,178037700,2,0.0,0.05174254699404637,0.0013587278048975276,0.0013587278048975276,True,False,False,False,True,False
hexc_00954,955,604170577,604170576,1,604170577,604170577,True,False,19.21936712827992,positive,0.0492397505590195,-12395.101562789274,-12414.997579852554,-19.896017063279945,negative,0.04866660254588615,0.0,604170576,2,0.0,0.04866660254588615,0.0005731480131333511,0.0005731480131333511,True,False,False,False,True,False
hexc_00955,956,109706543,109706542,1,109706543,109706543,False,True,17.51331956795176,positive,0.0555431705366381,-5226.87042825912,-5245.060397762072,-18.189969502952408,negative,0.05307174596510964,0.0,109706542,2,0.0,0.05307174596510964,0.0024714245715284563,0.0024714245715284563,True,False,False,False,True,False
hexc_00956,957,18001723,18001722,1,18001723,18001723,False,True,15.70597803350158,positive,0.0603358846572112,-2121.7007966976244,-2138.0834246661257,-16.38262796850131,negative,0.058700223791215506,0.0,18001722,2,0.0,0.058700223791215506,0.0016356608659956959,0.0016356608659956959,True,False,False,False,True,False
hexc_00957,958,187422899,187422898,1,187422899,187422899,False,True,18.048878113473307,positive,0.0523554099310386,-6914.756758831959,-6933.482286880432,-18.72552804847328,negative,0.051605414123567166,0.0,187422898,2,0.0,0.051605414123567166,0.0007499958074714333,0.0007499958074714333,True,False,False,False,True,False
hexc_00958,959,108582037,108582036,1,108582037,108582037,False,True,17.50301654662663,positive,0.0549312559663093,-5215.602287295734,-5233.78195377736,-18.179666481626555,negative,0.05310077225152136,0.0,108582036,2,0.0,0.05310077225152136,0.001830483714787945,0.001830483714787945,True,False,False,False,True,False
hexc_00959,960,1197767,1197766,1,1197767,1197767,False,True,12.99596954792371,positive,0.0705694820952203,-545.7410372299589,-559.4136567128826,-13.672619482923665,negative,0.06979844535291631,0.0,1197766,2,0.0,0.06979844535291631,0.0007710367423039988,0.0007710367423039988,True,False,False,False,True,False
hexc_00960,961,604811017,604811016,1,604811017,604811017,True,False,19.22042659860284,positive,0.0501190700615863,-12332.249227698288,-12352.14630423189,-19.89707653360165,negative,0.048664094047938256,0.0,604811016,2,0.0,0.048664094047938256,0.0014549760136480447,0.0014549760136480447,True,False,False,False,True,False
hexc_00961,962,109773067,109773066,1,109773067,109773067,False,True,17.51392576551186,positive,0.05489917504497,-5244.037313618448,-5262.2278893189605,-18.19057570051245,negative,0.053070039137282206,0.0,109773066,2,0.0,0.053070039137282206,0.0018291359076877955,0.0018291359076877955,True,False,False,False,True,False
hexc_00962,963,179667317,179667316,1,179667317,179667317,False,True,18.00661745986466,positive,0.0531647891908394,-6713.33352874125,-6732.016796136115,-18.683267394864743,negative,0.0517181714653075,0.0,179667316,2,0.0,0.0517181714653075,0.0014466177255318957,0.0014466177255318957,True,False,False,False,True,False
hexc_00963,964,1198187,1198186,1,1198187,1198187,False,True,12.99632013896536,positive,0.0725736917080832,-542.9281721235869,-556.6011421975522,-13.672970073965304,negative,0.06979673833243831,0.0,1198186,2,0.0,0.06979673833243831,0.002776953375644889,0.002776953375644889,True,False,False,False,True,False
hexc_00964,965,12772481,12772480,1,12772481,12772481,False,True,15.36280349261503,positive,0.0615028587662349,-1786.5311872562363,-1802.570640683852,-16.03945342761517,negative,0.05990652597452841,2.2737367544323206e-13,12772481,2,8.492288752441135e-16,0.05990652597452926,0.0015963327917056444,0.0015963327917056444,True,False,False,False,True,False
hexc_00965,966,179394643,179394642,1,179394643,179394643,False,True,18.00509864649653,positive,0.0535599774174267,-6704.767203942867,-6723.448952524363,-18.68174858149632,negative,0.051722233042625416,0.0,179394642,2,0.0,0.051722233042625416,0.0018377443748012826,0.0018377443748012826,True,False,False,False,True,False
hexc_00966,967,12772691,12772690,1,12772691,12772691,False,True,15.362819934078022,positive,0.0621562171320395,-1783.7679230854924,-1799.8073929545706,-16.039469869078175,negative,0.05990646699357838,0.0,12772690,2,0.0,0.05990646699357838,0.0022497501384611193,0.0022497501384611193,True,False,False,False,True,False
hexc_00967,968,7055803,7055802,1,7055803,7055803,False,True,14.769360956777874,positive,0.0640608430714085,-1325.9723957522144,-1341.4184066439925,-15.44601089177786,negative,0.06211380701451712,2.2737367544323206e-13,7055803,2,9.143489989496427e-16,0.06211380701451803,0.0019470360568904638,0.0019470360568904638,True,False,False,False,True,False
hexc_00968,969,30848669,30848668,1,30848669,30848669,False,True,16.24460416313858,positive,0.0582469097724379,-2779.367609164015,-2796.2888632621534,-16.921254098138434,negative,0.05690181079968669,0.0,30848668,2,0.0,0.05690181079968669,0.0013450989727512089,0.0013450989727512089,True,False,False,False,True,False
