candidate_id,block_id,x,y,h,p_star,post_P0_flag,post_P0_by_pstar,finite_certified_flag,finite_zone_flag,threshold_relevant_flag,forbidden_flag,near_forbidden_flag,positive_harmless_flag,negative_transfer_flag,row_regime,Q_R2Q,Q_delta_D,Q_exc,epsilon,E_theta,epsilon_abs,Q_R2Q_recon,Q_R2Q_reconstruction_error,E_theta_sign,Q_R2Q_gt_0p75,Q_delta_D_gt_0p75,E_theta_positive,E_theta_nonnegative,E_theta_negative,positive_harmless_bound,positive_subthreshold_bound,Q_R2Q_minus_Q_delta_D,Q_exc_plus_abs_epsilon,direct_threshold_sign_counterexample,direct_delta_counterexample,endpoint_sign_bridge_counterexample,positive_harmless_counterexample_0p305,positive_harmless_counterexample_0p75,thresholdtransfer_failure_flag,Q_R2Q_bin,Q_delta_D_bin
hexc_00363,364,12783557,12783556,1,12783557,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0625314742892232,0.059903416631445,0.0,0.0026280576577782,15.36367029369691,0.0026280576577782,0.0625314742892232,0.0,positive,False,False,True,True,False,True,True,0.002628057657778203,0.0026280576577782,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00364,365,1196653,1196652,1,1196653,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.071617662491785,0.0698029763271531,0.0,0.0018146861646319,12.995039051118322,0.0018146861646319,0.071617662491785,0.0,positive,False,False,True,True,False,True,True,0.0018146861646319012,0.0018146861646319,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00365,366,178000301,178000300,1,178000301,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0530150818740687,0.0517431093034384,0.0,0.0012719725706302,17.99729579926617,0.0012719725706302,0.0530150818740686,9.71445146547012e-17,positive,False,False,True,True,False,True,True,0.0012719725706302962,0.0012719725706302,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00366,367,444929,444928,1,444929,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0781852146270972,0.0749778951791259,0.0,0.0032073194479712,12.005669997857035,0.0032073194479712,0.0781852146270971,9.71445146547012e-17,positive,False,False,True,True,False,True,True,0.003207319447971299,0.0032073194479712,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00367,368,108530371,108530370,1,108530371,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0550780849806609,0.053102113858876,0.0,0.0019759711217849,17.50254060882601,0.0019759711217849,0.0550780849806609,0.0,positive,False,False,True,True,False,True,True,0.0019759711217849016,0.0019759711217849,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00368,369,33877069,33877068,1,33877069,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0580315698450999,0.0566003223470189,0.0,0.0014312474980809,16.33824891278976,0.0014312474980809,0.0580315698450998,9.71445146547012e-17,positive,False,False,True,True,False,True,True,0.0014312474980809967,0.0014312474980809,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00369,370,179411671,179411668,3,179411909,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0609062405598658,0.0597233888789916,0.0099538981554082,-0.0087710464745339,35.01038711128105,0.0087710464745339,0.06090624055986589,9.020562075079397e-17,positive,False,False,True,True,False,True,True,0.001182851680874203,0.0187249446299421,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00370,371,30801703,30801702,1,30801703,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0590182314704876,0.0569067426414861,0.0,0.0021114888290015,16.243080538623037,0.0021114888290015,0.0590182314704876,0.0,positive,False,False,True,True,False,True,True,0.002111488829001501,0.0021114888290015,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00371,372,179380241,179380240,1,179380241,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0524959052411155,0.0517224477549528,0.0,0.0007734574861626,18.005018362169785,0.0007734574861626,0.0524959052411154,9.71445146547012e-17,positive,False,False,True,True,False,True,True,0.0007734574861626986,0.0007734574861626,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00372,373,1198289,1198288,1,1198289,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0723746919761434,0.0697963238732166,0.0,0.0025783681029267,12.996405263957271,0.0025783681029267,0.07237469197614331,8.326672684688674e-17,positive,False,False,True,True,False,True,True,0.0025783681029267896,0.0025783681029267,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00373,374,30339893,30339892,1,30339893,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0584872273607094,0.0569556874751023,0.0,0.0015315398856071,16.22797400518101,0.0015315398856071,0.0584872273607094,0.0,positive,False,False,True,True,False,True,True,0.0015315398856071,0.0015315398856071,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00374,375,33866071,33866070,1,33866071,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0578606794756717,0.0566013621888936,0.0,0.0012593172867781,16.337924215703186,0.0012593172867781,0.057860679475671695,6.938893903907228e-18,positive,False,False,True,True,False,True,True,0.0012593172867781041,0.0012593172867781,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00375,376,15937,15936,1,15937,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.1034376505744083,0.0998908439790589,1.5177236024125767e-16,0.0035468065953492,8.676398728859631,0.0035468065953492,0.10343765057440825,5.551115123125783e-17,positive,False,False,True,True,False,True,True,0.0035468065953494082,0.003546806595349352,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00377,378,108563563,108563562,1,108563563,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.054274460944475,0.0531012518834482,0.0,0.0011732090610268,17.502846393512364,0.0011732090610268,0.054274460944475,0.0,positive,False,False,True,True,False,True,True,0.0011732090610268031,0.0011732090610268,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00379,380,3280747,3280746,1,3280747,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0681975726185681,0.0652143264684215,5.050336217792108e-16,0.002983246150146,14.00358169833306,0.002983246150146,0.068197572618568,9.71445146547012e-17,positive,False,False,True,True,False,True,True,0.0029832461501465984,0.002983246150146505,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00380,381,22053061,22053060,1,22053061,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0603424434897043,0.0580092972325014,0.0,0.0023331462572028,15.908961971084082,0.0023331462572028,0.0603424434897042,9.71445146547012e-17,positive,False,False,True,True,False,True,True,0.002333146257202899,0.0023331462572028,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00382,383,31019393,31019392,1,31019393,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0578361073290868,0.0568839534723354,0.0,0.0009521538567513,16.250123147500577,0.0009521538567513,0.0578361073290867,9.71445146547012e-17,positive,False,False,True,True,False,True,True,0.0009521538567513962,0.0009521538567513,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00383,384,30977831,30977830,1,30977831,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0578287310274751,0.0568882906617377,1.528457235071048e-15,0.0009404403657358,16.248782377590423,0.0009404403657358,0.05782873102747503,6.938893903907228e-17,positive,False,False,True,True,False,True,True,0.0009404403657373994,0.0009404403657373285,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00384,385,7048859,7048858,1,7048859,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0650198321388196,0.0621176044423331,0.0,0.0029022276964864,14.76837631771867,0.0029022276964864,0.0650198321388195,9.71445146547012e-17,positive,False,False,True,True,False,True,True,0.0029022276964864938,0.0029022276964864,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00385,386,4995779,4995778,1,4995779,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0665766157119201,0.0634744203320034,0.0,0.0031021953799166,14.42410391386088,0.0031021953799166,0.06657661571192,9.71445146547012e-17,positive,False,False,True,True,False,True,True,0.0031021953799166974,0.0031021953799166,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00386,387,12802553,12802552,1,12802553,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.061787082836556,0.0598980909394628,8.489848247425777e-16,0.0018889918970923,15.365155162126715,0.0018889918970923,0.06178708283655595,4.85722573273506e-17,positive,False,False,True,True,False,True,True,0.001888991897093198,0.001888991897093149,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00387,388,30333337,30333336,1,30333337,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0585540342059468,0.0569563882724318,1.5321901211109224e-15,0.0015976459335134,16.22775789669213,0.0015976459335134,0.05855403420594674,6.245004513516506e-17,positive,False,False,True,True,False,True,True,0.0015976459335149962,0.0015976459335149322,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00388,389,12783647,12783646,1,12783647,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0620305679197299,0.0599033913782841,0.0,0.0021271765414457,15.363677333966155,0.0021271765414457,0.0620305679197298,9.71445146547012e-17,positive,False,False,True,True,False,True,True,0.0021271765414457994,0.0021271765414457,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00389,390,179409773,179409772,1,179409773,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0528986214654153,0.0517220074973868,0.0,0.0011766139680285,18.00518298213642,0.0011766139680285,0.052898621465415296,6.938893903907228e-18,positive,False,False,True,True,False,True,True,0.0011766139680285045,0.0011766139680285,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00390,391,12807943,12807942,1,12807943,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0627475897600344,0.0598965814179306,0.0,0.0028510083421038,15.36557608330525,0.0028510083421038,0.0627475897600344,0.0,positive,False,False,True,True,False,True,True,0.0028510083421038057,0.0028510083421038,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00391,392,3439379,3439378,1,3439379,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0675932165846349,0.0650142180560311,0.0,0.0025789985286037,14.050801489797482,0.0025789985286037,0.0675932165846348,9.71445146547012e-17,positive,False,False,True,True,False,True,True,0.0025789985286037986,0.0025789985286037,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00392,393,30801247,30801246,1,30801247,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0584941961271208,0.0569067905665278,1.5294708707654757e-15,0.0015874055605914,16.243065734137215,0.0015874055605914,0.05849419612712073,6.938893903907228e-17,positive,False,False,True,True,False,True,True,0.0015874055605929957,0.0015874055605929293,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00393,394,3277457,3277456,1,3277457,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0667620359967211,0.0652185917202014,0.0,0.0015434442765197,14.002578374778016,0.0015434442765197,0.0667620359967211,0.0,positive,False,False,True,True,False,True,True,0.001543444276519701,0.0015434442765197,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00394,395,33870359,33870358,1,33870359,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0592817646450739,0.0566009567212113,0.0,0.0026808079238625,16.33805082408824,0.0026808079238625,0.0592817646450738,9.71445146547012e-17,positive,False,False,True,True,False,True,True,0.002680807923862598,0.0026808079238625,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00395,396,1196399,1196398,1,1196399,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.073189163234131,0.0698040100946836,0.0,0.0033851531394474,12.994826769896724,0.0033851531394474,0.073189163234131,0.0,positive,False,False,True,True,False,True,True,0.0033851531394474,0.0033851531394474,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00396,397,7049759,7049758,1,7049759,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0639775221679599,0.0621171120270466,0.0,0.0018604101409133,14.76850398980699,0.0018604101409133,0.0639775221679599,0.0,positive,False,False,True,True,False,True,True,0.0018604101409133017,0.0018604101409133,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00397,398,39691853,39691852,1,39691853,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0570431336777607,0.0560975362341721,0.0,0.0009455974435885,16.49665651049233,0.0009455974435885,0.0570431336777606,9.71445146547012e-17,positive,False,False,True,True,False,True,True,0.0009455974435885958,0.0009455974435885,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00398,399,3266671,3266670,1,3266671,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0678918946863361,0.0652326090198635,5.053232106820984e-16,0.002659285666472,13.999281981502422,0.002659285666472,0.067891894686336,9.71445146547012e-17,positive,False,False,True,True,False,True,True,0.0026592856664725967,0.002659285666472505,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00399,400,31019929,31019925,4,31019993,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.058517488803213,0.0566424072579121,0.0144020784216403,-0.0125269968763393,30.5002807892536,0.0125269968763393,0.05851748880321311,1.0408340855860843e-16,positive,False,False,True,True,False,True,True,0.0018750815453009023,0.0269290752979796,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00400,401,617429,617428,1,617429,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0738358982563811,0.0731812306661782,3.197449012234574e-16,0.0006546675902025,12.333319361116503,0.0006546675902025,0.07383589825638101,8.326672684688674e-17,positive,False,False,True,True,False,True,True,0.0006546675902028981,0.0006546675902028197,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00401,402,1518623,1518622,1,1518623,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0714560474941763,0.0686616011102512,0.0,0.0027944463839251,13.233314561175357,0.0027944463839251,0.0714560474941763,0.0,positive,False,False,True,True,False,True,True,0.002794446383925106,0.0027944463839251,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
hexc_00402,403,30418939,30418938,1,30418939,False,False,True,True,False,False,False,True,False,sign_inconsistent_positive_harmless,0.0579128565004976,0.0569472511815487,0.0,0.0009656053189489,16.230575965817664,0.0009656053189489,0.0579128565004976,0.0,positive,False,False,True,True,False,True,True,0.0009656053189489033,0.0009656053189489,False,False,False,False,False,False,"(-inf, 0.305]","(-inf, 0.25]"
